name,category,address,zip,city,phone,email,website,contact_page
Mark's Appliance,shop:appliance,"1507 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-656-9600,sales@marksappliance.com,https://www.marksappliance.com/locations/edwardsville_showroom.html,
Mattress Firm,shop:bed,"2460 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1 618-659-1730,,https://www.mattressfirm.com/en-us/stores/il/edwardsville/018045/,
Maurices,shop:clothes,"2316 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",,,,
McAlister's Deli,amenity:restaurant,"312 Great Place Drive, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-372-9599,,https://www.mcalistersdeli.com/locations/il/edwardsville,https://www.mcalistersdeli.com/locations/il/edwardsville
McDonald's,amenity:fast_food,"6091 Center Grove Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1 618-659-3532,,https://www.mcdonalds.com/us/en-us/location/23755.html,https://www.mcdonalds.com/us/en-us/contact-us.html
McDonald's,amenity:fast_food,"1704 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-656-1220,,https://www.mcdonalds.com/us/en-us/location/2519.html,https://www.mcdonalds.com/us/en-us/contact-us.html
Men's Wearhouse,shop:clothes,"6628 Edwardsville Crossing Drive, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-659-0576,mwlistens@menswearhouse.com,https://www.menswearhouse.com/store-locator/1711,https://www.menswearhouse.com/slc/contact-us
Michael's Arms & Accessories,shop:weapons,"439 South Buchanan Street, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1 618 692 5551,,http://www.michaelsarms.com/,http://www.michaelsarms.com/contact/contact.htm
Michaels,shop:craft,"6639 Edwardsville Crossing Drive, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1 618-659-4697,michaels@michaels.com,https://locations.michaels.com/il/edwardsville/7735,https://locations.michaels.com/il/edwardsville/7735
"Minas Espresso, Inc.",shop:coffee,"4767 Signature Industrial Dr., Edwardsville, IL, 62025",62025,"Edwardsville, IL",,info@minasespresso.com,https://minasespresso.com/,https://minasespresso.com/pages/contact-us
Mio Osteria,amenity:restaurant,"224 South Kansas Street, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-307-5442,,https://mioosteria.com/,https://mioosteria.com/contact-us/
MOD Pizza,amenity:fast_food,"2300 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",,press@modpizza.com,https://locations.modpizza.com/usa/il/edwardsville/2300a-troy-rd,https://modpizza.com/contact-us/
Mojo's Music,shop:musical_instrument,"142 North Main Street, Edwardsville, 62025",62025,"Edwardsville, IL",,info@mojosmusic.com,https://www.mojosmusic.com/,https://mojosmusic.com/pages/contact-us
Mossy Stone Irish Pub,amenity:pub,"871 South Arbor Vitea, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-655-9911,,,
Moto Mart,amenity:fuel,"1905 North Main Street, Edwardsville, 62025",62025,"Edwardsville, IL",,,,
MotoMart Convenience Store,amenity:fuel,"1 Club Centre Court, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-656-0017,,,
Natural Nails,shop:beauty,"439 South Buchanan Street, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1 618 656 6592,,,
Nicotine+,shop:e-cigarette,"6707 Goshen Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",,,,
NORTH MAIN DINER,amenity:restaurant,"146 North Main Street, Edwardsville, IL, 62025",62025,"Edwardsville, IL",,,,
Northside Dairy Haven,amenity:ice_cream,"1902 North Main Street, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-656-9233,,,
O'Reilly Auto Parts,shop:car_parts,"325 South Buchanan Street, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1 618 307 3246,,https://locations.oreillyauto.com/il/edwardsville/autoparts-5891.html,https://www.oreillyauto.com/contact-us
Old Navy,shop:clothes,"6617 Edwardsville Crossing Drive, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-307-4258,,https://oldnavy.gap.com/stores/il/edwardsville/oldnavy-3288.html,https://oldnavy.gap.com/stores/il/edwardsville/oldnavy-3288.html
Olive Garden,amenity:restaurant,"6651 Governors Parkway, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1 618-659-5060,,https://www.olivegarden.com/locations/il/edwardsville/edwardsville-orchard-town-center/6501,https://www.olivegarden.com/locations/il/edwardsville/edwardsville-orchard-town-center/6501
Orangetheory Fitness,leisure:fitness_centre,"6654 Edwardsville Crossing Drive, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-669-0011,studiomanager1227@orangetheoryfitness.com,https://www.orangetheory.com/en-us/locations/illinois/edwardsville/6654-edwardsville-crossing-drive-suite-e?utm_medium=seo&utm_source=ylp&utm_term=corporate,https://www.orangetheory.com/en-us/contact-us
Orient Wok Chop Suey,amenity:restaurant,"6698 Center Grove Road, Edwardsville, 62025",62025,"Edwardsville, IL",+1-618-656-3388,,https://www.orientwok.com/,https://www.orientwok.com/
Oriental Spoon,amenity:restaurant,"229 Harvard Drive, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1 618 655 9633,orientalspoonusa@gmail.com,http://www.orientalspoon.net/,http://www.orientalspoon.net/
Panda Express,amenity:fast_food,"2337 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",,,,
Panera Bread,amenity:fast_food,"6683 Edwardsville Crossing, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-659-2350,,https://www.panerabread.com/en-us/cafe/locations/il/edwardsville/6683-edwardsville-crossing,https://www.panerabread.com/en-us/company/about-panera.html
Pantera's Pizza,amenity:restaurant,"1522 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-692-6000,,,
Papa Murphy's,amenity:fast_food,"207 Harvard Drive, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-656-7272,,https://locations.papamurphys.com/il/edwardsville/207-harvard-drive,https://www.papamurphys.com/about-us/
Parc at 720,office:leasing_office,"720 Puma Boulevard, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-953-8354,,https://www.parcat720.com/,
Pasta House,amenity:restaurant,"1097 South State Route 157, Edwardsville, IL, 62025",62025,"Edwardsville, IL",,,,
Patisserie 29,shop:bakery,"921 South Arbor Vitae, Edwardsville, IL, 62025",62025,"Edwardsville, IL",,,,
Pearle Vision,shop:optician,"2220 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-659-9604,,https://www.pearlevision.com/pv-us/stores/il/edwardsville/1377,
Pedego Electric Bikes,shop:bicycle,"439 South Buchanan Street, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1 618 791 1826,info@pedego.com,https://www.pedegoelectricbikes.com/dealers/edwardsville/,https://www.pedegoelectricbikes.com/pages/contact
Peel Wood Fired Pizza,amenity:restaurant,"100 Quartz Knoll, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-726-2244,,https://peelpizza.com/,
Penn Station,amenity:fast_food,"231 Harvard Drive, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-656-0777,,https://www.penn-station.com/,https://www.penn-station.com/about_our_product.php
Petco,shop:pet,"6631 Edwardsville Crossing Drive, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1 618-692-3961,,https://stores.petco.com/il/edwardsville/pet-supplies-edwardsville-il-1657.html,https://www.petco.com/contact-us
Philly Pretzel Factory,amenity:fast_food,"6694 Center Grove Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-307-9001,info@phillypretzelfactory.com,https://phillypretzelfactory.com/locations/edwardsville/,https://phillypretzelfactory.com/contact/
Pitchford Funeral Home,shop:funeral_directors,"2555 Vaughn Road, Wood River, IL, 62025",62025,"Edwardsville, IL",+1 618-259-6462,pitchfordfuneralhome@gmail.com,https://www.pitchfordfuneralhome.com/,
Pizza Hut,amenity:restaurant,"1611 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-307-3010,,https://locations.pizzahut.com/il/edwardsville/1611-troy-road,https://www.pizzahut.com/contact-us
Planet Fitness,leisure:fitness_centre,"6483 Center Grove Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-307-9491,,https://www.planetfitness.com/gyms/edwardsville-il,
Play It Again Sports,shop:sports,"4 Club Centre Court, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-307-5301,,https://www.playitagainsports.com/locations/edwardsville-il,https://www.playitagainsports.com/locations/edwardsville-il#contactUsModal
Plaza Tire Service,shop:tyres,"6611 Governors Parkway, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-800-9898,customercare@sun.auto,https://www.plazatireservice.com/stores/il/edwardsville/auto-repair-9091.html,https://www.plazatireservice.com/contact-us
PNC Bank,amenity:bank,"6650 Edwardsville Crossing Drive, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-692-8140,,https://apps.pnc.com/locator/location-details/illinois/edwardsville/62025/00756071/edwardsville?lnksrc=branch-listing,https://apps.pnc.com/locator/location-details/illinois/edwardsville/62025/00756071/edwardsville?lnksrc=branch-listing
Qdoba,amenity:fast_food,"2100 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1 618-659-4036,,https://locations.qdoba.com/us/il/edwardsville/2100-troy-rd.html,https://contactus.qdoba.com/
Quantum Vapors,shop:e-cigarette,"1516 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-307-5361,quantumvapors1@gmail.com,https://quantumvapors.com/,
QuikTrip,shop:convenience,"2490 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",,,,
Rapid Lube,shop:car_repair,"1610 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1 618-692-0437,micah@micahrich.com,https://rapidlubeinc.com/,https://rapidlubeinc.com/about-us
Red Robin,amenity:restaurant,"6699 Edwardsville Crossing Drive, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-655-9513,media@redrobin.com,https://www.redrobin.com/locations/il/edwardsville/edwardsville-435,https://www.redrobin.com/contact
Remax,office:estate_agent,"1 157 Center, Edwardsville, IL, 62025",62025,"Edwardsville, IL",,,,
Ristorante Lago di Sefro,amenity:restaurant,"Strada Provinviale 97, Pioraco, 62025",62025,"Edwardsville, IL",+39 334 2924241,,,
Ristoro Montelago,amenity:restaurant,"86 Via Roma, Sefro, 62025",62025,"Edwardsville, IL",+39 0737 45236,,http://www.ristoromontelago.it/,
Roosevelt Law Office,office:lawyer,"610 Saint Louis Street, Edwardsville, IL, 62025",62025,"Edwardsville, IL",,,,
Rosenthal License,office:vehicle_registration;notary,"1500 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-656-6163,,https://rlandi.com/,https://rlandi.com/
Ross,shop:department_store,"6610 Edwardsville Crossing Drive, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-692-2129,,https://www.rossstores.com/,https://www.rossstores.com/contact-us/
Sailor Insurance Agency,office:insurance,"225 North Main Street, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-659-1495,,https://sailorins.com/,https://sailorins.com/contact/
Sally Beauty,shop:hairdresser_supply,"2212 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-692-4621,realestate@sallybeauty.com,https://www.sallybeauty.com/store-details/?showMap=true&horizontalView=true&lat=38.786443&long=-89.949102,https://urldefense.proofpoint.com/v2/url?u=https-3A__www.sallybeauty.com_CS-5FCONTACT-5FUS.html&amp;d=DwMGAg&amp;c=jf_iaSHvJObTbx-siA1ZOg&amp;r=CaLAJXxQIZeQc1-gnXiXWLltrFNjdiLucuKgOJ9daic&amp;m=iq5qYbRJGnVcB2odObPSmKOffyt_YKT7ISIZsZJUqMk&amp;s=uaWEiT2V_Cz1Lh6ZaQQ5Qp3UiDKmxludHbuZf6EGvjc&amp;e=
Schnucks,shop:supermarket,"2222 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",,,https://locations.schnucks.com/il-edwardsville-229,https://locations.schnucks.com/contact-us
Scott Credit Union,amenity:bank,"1067 South State Route 157, Edwardsville, IL, 62025",62025,"Edwardsville, IL",,,,
Scott Credit Union,amenity:bank,"101 Credit Union Way, Edwardsville, IL, 62025",62025,"Edwardsville, IL",,,,
Shell,amenity:fuel,"121 East Vandalia Street, Edwardsville, IL, 62025",62025,"Edwardsville, IL",,,,
Shoe Carnival,shop:shoes,"6625 Edwardsville Crossing Drive, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-659-2156,customerservice@shoecarnival.com,https://stores.shoecarnival.com/il/edwardsville/shoe-store-edwardsville-il-383.html,https://www.shoecarnival.com/contactus
Signarama,craft:signmaker,"4 Club Centre Court, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-692-0300,,https://signarama.com/locations/il-edwardsville/,https://signarama.com/locations/il-edwardsville/
SIUE Credit Union,amenity:bank,"1566 Lewis Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",,,https://siuecu.org/,https://siuecu.org/Contact-Us
Smoothie King,amenity:fast_food,"1501 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-692-5552,sk1529@smoothieking.com,https://locations.smoothieking.com/ll/us/il/edwardsville/1501-troy-rd-suite-a/,
Sonic,amenity:fast_food,"1017 Plummer Drive, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1 618-655-1281,,https://locations.sonicdrivein.com/il/edwardsville/1017-plummer-drive.html,https://locations.sonicdrivein.com/il/edwardsville/1017-plummer-drive.html
SOURCE Juicery,amenity:fast_food,"228 North Main Street, Edwardsville, IL, 62025",62025,"Edwardsville, IL",,,https://www.sourcejuicery.com,https://www.sourcejuicery.com/pages/contact
Southside's Allstar Collision,shop:car_repair,"1709 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-656-1991,ssacc@southsideallstarcc.com,http://southsideallstarcc.com/,
Stagger Inn Again,amenity:pub,"104 East Vandalia Street, Edwardsville, IL, 62025",62025,"Edwardsville, IL",,,http://www.staggerinnagain.com/,http://www.staggerinnagain.com/
Starbucks,amenity:cafe,"6680 Edwardsville Crossing Drive, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1 618-692-7817,,https://www.starbucks.com/store-locator/store/10505/troy-governors-pkwy-6680-edwardsville-crossing-drive-edwardsville-il-6,https://www.starbucks.com/store-locator/store/10505/troy-governors-pkwy-6680-edwardsville-crossing-drive-edwardsville-il-6
Starbucks,amenity:cafe,"6105 Center Grove Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1 618-659-8690,,https://www.starbucks.com/store-locator/store/1020407/157-center-grove-rd-6105-center-grove-rd-edwardsville-il-620253307-us,https://www.starbucks.com/store-locator/store/1020407/157-center-grove-rd-6105-center-grove-rd-edwardsville-il-620253307-us
Steak 'n Shake,amenity:fast_food,"2338 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1 618 659 1840,,https://www.steaknshake.com/locations/il-edwardsville-troy-road/,https://www.steaknshake.com/about-us/
Subway,amenity:fast_food,"4 Club Centre Court, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-656-6056,,https://restaurants.subway.com/united-states/il/edwardsville/4-club-centre-shpg-ctr,https://www.subway.com/en-US/ContactUs/GuestCare
Sudz Wash,shop:laundry,"1520 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1 618-659-5566,support@618laundries.com,,
Sugo's Spaghetteria,amenity:restaurant,"243 Harvard Drive, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-659-4640,,http://sugosspaghetteria.com/,
Sunset Hils Memorial Estates,office:yes,"2900 South State Route 157, Edwardsville, IL, 62025",62025,"Edwardsville, IL",,,,
Supercuts,shop:hairdresser,"6679 Edwardsville Crossing Drive, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-659-1582,,https://www.supercuts.com/locations/nearme/haircut/IL/EDWARDSVILLE/6679-B-EDWARDSVILLE-CROSSING/82432?prevStep=sd,https://www.supercuts.com/locations/nearme/haircut/IL/EDWARDSVILLE/6679-B-EDWARDSVILLE-CROSSING/82432?prevStep=sd
Supplement Superstore,shop:nutrition_supplements,"6687 Center Grove Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-307-5993,edwardsville@supplementsuperstores.com,https://supplementsuperstores.com/pages/edwardsville-il,
Swing City Music,shop:musical_instrument,"244 South Buchanan Street, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-656-5656,,,
T.J. Maxx,shop:department_store,"6647 Edwardsville Crossing Drive, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-659-1368,,https://tjmaxx.tjx.com/store/stores/Edwardsville-IL-62025/1480/aboutstore,https://tjmaxx.tjx.com/store/jump/topic/contact-us/3200004
Taco Bell,amenity:fast_food,"1710 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-692-0744,,https://locations.tacobell.com/il/edwardsville/1710-troy-rd.html,https://locations.tacobell.com/il/edwardsville/1710-troy-rd/breakfast.html
Taj Indian Cuisine,amenity:restaurant,"1039 Century Dr, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-692-8110,,https://tajindiancuicineonline.com/home,
Taqueria Z,amenity:restaurant,"109 East Park Street, Edwardsville, IL, 62025",62025,"Edwardsville, IL",,,,
Target,shop:department_store,"2350 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1 618-659-3200,,https://www.target.com/sl/edwardsville/733,https://www.target.com/help/contact-us
Teaspoon Cafe,amenity:cafe,"2125 South State Route 157, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-655-9595,,https://www.teaspoonscafe.com/,https://teaspoonscafe.com/contact/
Texas Roadhouse,amenity:restaurant,"6640 Edwardsville Crossing Drive, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-656-8000,,https://www.texasroadhouse.com/locations/469-edwardsvilleil,
The Bike Factory,shop:bicycle,"612,616 Franklin Avenue, Edwardsville, IL, 62025",62025,"Edwardsville, IL",,,,
The Cave,shop:e-cigarette,"108 East Vandalia Street, Edwardsville, IL, 62025",62025,"Edwardsville, IL",,,,
The Cyclery,shop:bicycle,"2427;2472 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1 618 692 0070,becky@thecyclerys.com,https://www.thecyclerys.com/,https://www.thecyclerys.com/contact-us
The Home Depot,shop:doityourself,"2500 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1 618-659-3682,,https://www.homedepot.com/l/Edwardsville/IL/Edwardsville/62025/1973,
The Mat,shop:laundry,"445 South Buchanan Street, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-692-1383,,,
The Orient,amenity:restaurant,"1518 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-656-0044,,https://www.theorient1518online.com/,https://www.theorient1518online.com/contact-us/
