name,category,address,zip,city,phone,email,website,contact_page
Sudz Wash,shop:laundry,"1520 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1 618-659-5566,support@618laundries.com,,
Sunset Hils Memorial Estates,office:yes,"2900 South State Route 157, Edwardsville, IL, 62025",62025,"Edwardsville, IL",,,,
Supercuts,shop:hairdresser,"6679 Edwardsville Crossing Drive, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-659-1582,,https://www.supercuts.com/locations/nearme/haircut/IL/EDWARDSVILLE/6679-B-EDWARDSVILLE-CROSSING/82432?prevStep=sd,https://www.supercuts.com/locations/nearme/haircut/IL/EDWARDSVILLE/6679-B-EDWARDSVILLE-CROSSING/82432?prevStep=sd
Supplement Superstore,shop:nutrition_supplements,"6687 Center Grove Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-307-5993,edwardsville@supplementsuperstores.com,https://supplementsuperstores.com/pages/edwardsville-il,
Swing City Music,shop:musical_instrument,"244 South Buchanan Street, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-656-5656,,,
T.J. Maxx,shop:department_store,"6647 Edwardsville Crossing Drive, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-659-1368,,https://tjmaxx.tjx.com/store/stores/Edwardsville-IL-62025/1480/aboutstore,https://tjmaxx.tjx.com/store/jump/topic/contact-us/3200004
Taco Bell,amenity:fast_food,"1710 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-692-0744,,https://locations.tacobell.com/il/edwardsville/1710-troy-rd.html,https://locations.tacobell.com/il/edwardsville/1710-troy-rd/breakfast.html
Target,shop:department_store,"2350 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1 618-659-3200,,https://www.target.com/sl/edwardsville/733,https://www.target.com/help/contact-us
Teaspoon Cafe,amenity:cafe,"2125 South State Route 157, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-655-9595,,https://www.teaspoonscafe.com/,https://teaspoonscafe.com/contact/
The Bike Factory,shop:bicycle,"612,616 Franklin Avenue, Edwardsville, IL, 62025",62025,"Edwardsville, IL",,,,
The Cave,shop:e-cigarette,"108 East Vandalia Street, Edwardsville, IL, 62025",62025,"Edwardsville, IL",,,,
The Cyclery,shop:bicycle,"2427;2472 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1 618 692 0070,becky@thecyclerys.com,https://www.thecyclerys.com/,https://www.thecyclerys.com/contact-us
The Home Depot,shop:doityourself,"2500 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1 618-659-3682,,https://www.homedepot.com/l/Edwardsville/IL/Edwardsville/62025/1973,
The Mat,shop:laundry,"445 South Buchanan Street, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-692-1383,,,
The Reserve,office:leasing_office,"500 Reserve Circle, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-655-0700,info@thereserveliving.com,https://thereserveliving.com/,
The Wildley Theatre,amenity:theatre,"250,252,254 North Main Street, Edwardsville, IL, 62025",62025,"Edwardsville, IL",,,http://www.wildeytheatre.com/,http://www.wildeytheatre.com/776/Contact-Us
Thrills Ville,shop:memorabilia,"110 East Vandalia Street, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-217-8151,thrillsville618@gmail.com,https://www.thrillsville618.com/,
Tipsy Nails & Spa,shop:beauty,"6655 Edwardsville Crossing Drive, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-307-9498,tipsynailsandspa2019@gmail.com,https://tipsynailsedwardsville.com/,
Treo Salon,shop:hairdresser,"2117 south state route 157, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-692-0003,treosalon@att.net,https://www.treosalon.net/,
Trusty Chords Record Shop,shop:music,"1514 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-692-5245,trustychordsrecordshop@gmail.com,,
Underground Artworks,shop:tattoo,"1016 North Main Street, Edwardsville, IL, 62025",62025,"Edwardsville, IL",,,,
Verizon,shop:mobile_phone,"6695 Edwardsville Crossing Drive, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-800-880-1077,,https://www.verizon.com/stores/details/illinois/edwardsville/edwardsville-324211/,https://www.verizon.com/stores/details/illinois/edwardsville/edwardsville-324211/
Vive Yoga Studio,leisure:fitness_centre,"231 North Main Street, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-567-7645,viveyogastudio@gmail.com,https://viveyogi.com/,https://viveyogi.com/contact/
Walgreens,amenity:pharmacy,"102 West Vandalia Street, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-692-7251,,https://www.walgreens.com/storelocator/storeDetails.jsp?stnum=5664&dt=2.21,https://www.walgreens.com/youraccount/clhistory/contactlenshist.jsp
Wellness Center,leisure:fitness_centre,"726 Puma Boulevard, Edwardsville, IL, 62025",62025,"Edwardsville, IL",,,,
Wild Birds Unlimited,shop:pet,"2216 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1-618-307-9604,,https://edwardsville.wbu.com/,https://edwardsville.wbu.com/
Wingstop,amenity:fast_food,"2100 Troy Road, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1 618-656-9494,,,
YMCA,leisure:sports_centre,"1200 Esic Drive, Edwardsville, IL, 62025",62025,"Edwardsville, IL",,,,
Yummy Donut Palace,amenity:fast_food,"443 South Buchanan Street, Edwardsville, IL, 62025",62025,"Edwardsville, IL",+1 618 692 5242,,,
Ace's Golden Pawn,shop:pawnbroker,"1323 West Main Street, Belleville, IL, 62220",62220,"Belleville, IL",,,,
Aquaspot Piscine,leisure:sports_centre,"105 Chemin du Moulin, Carvin, 62220",62220,"Belleville, IL",,contact@aquaspot-carvin.fr,https://aquaspot-carvin.fr/,https://aquaspot-carvin.fr/contact.html
Beatnik's,shop:clothes,"215 East Main Street, Belleville, IL, 62220",62220,"Belleville, IL",+16183554600,,,
Bel-Air Bowl,leisure:bowling_alley,"200 South Belt West, Belleville, IL, 62220",62220,"Belleville, IL",,info@belairbowl.com,https://belairbowl.com/,https://belairbowl.com/contact-us/
Belleville Meyer Scout Shop,shop:yes,"335 West Main Street, Belleville, IL, 62220",62220,"Belleville, IL",,,,
Bronx Zoo Boutique,shop:gift,"1300 East Main Street, Belleville, IL, 62220",62220,"Belleville, IL",,,,
Circle K,shop:convenience,"1001 East Main Street, Belleville, IL, 62220",62220,"Belleville, IL",,,https://www.circlek.com/store-locator/US/belleville/1001-e-main-st/4701347,https://www.circlek.com/contact
Community Kindness Resale Shop,shop:charity,"500 East Main Street, Belleville, IL, 62220",62220,"Belleville, IL",,,,
CU장덕주공점,shop:convenience,"51 풍영로329번길, 광주광역시, 62220",62220,"Belleville, IL",,,,
Fantasy Books,shop:books,"1113 East Main Street, Belleville, IL, 62220",62220,"Belleville, IL",,,,
France Travail,office:government,"189 Avenue de la République, Carvin, 62220",62220,"Belleville, IL",+33 9 72 72 39 49,,,
Ihaste Konsum,shop:supermarket,"51 Kasesalu tee, Veibri küla, 62220",62220,"Belleville, IL",,,,
Illinois Secretary of State Belleville Facility,office:government,"400 West Main Street, Belleville, IL, 62220",62220,"Belleville, IL",+1-618-236-8750,,https://apps.ilsos.gov/facilityfinder/facilityfinder?command=getFacilityDetails&facilityId=027,https://apps.ilsos.gov/facilityfinder/facilityfinder?command=getFacilityDetails&facilityId=027
Intermarché Super,shop:supermarket,"Rue du Vieux Château, Carvin, 62220",62220,"Belleville, IL",+33 3 21 74 62 63,,https://www.intermarche.com/magasins/03230/carvin-62220/infos-pratiques,
La Civette,shop:tobacco,"115 Rue Francis de Pressensé, Carvin, 62220",62220,"Belleville, IL",+33 321374840,,,
La tabatière,shop:tobacco,"95 Rue Salvador Allende, Carvin, 62220",62220,"Belleville, IL",,,,
Le Cyprien,shop:tobacco,"137 Rue Cyprien Quinet, Carvin, 62220",62220,"Belleville, IL",+33 3 21 37 03 31,,,
Les Frangines,amenity:fast_food,"30 Rue Salvador Allende, 62220",62220,"Belleville, IL",+33 7 72 26 46 14,,https://lesfrangines-lapausegourmande.fr/,https://lesfrangines-lapausegourmande.fr/pages/contact
Les Mille Vies,shop:books,"70 Rue Edouard Plachez, 62220",62220,"Belleville, IL",+333 21 18 50 82,,,
Lincoln Theatre,amenity:cinema,"103 East Main Street, Belleville, IL, 62220",62220,"Belleville, IL",,,,
LongStory Coffee,amenity:cafe,"732 South Illinois Street, Belleville, 62220",62220,"Belleville, IL",,info@longstorycoffee.com,https://www.longstorycoffee.com/,https://www.longstorycoffee.com/
Maxi Bazar,shop:variety_store,"Route de Meurchin, Carvin, 62220",62220,"Belleville, IL",+33 3 21 40 25 70,carvin@maxibazar.fr,https://maxibazar.fr/carvin.html,https://maxibazar.fr/contact.html
McDonald's,amenity:fast_food,"125 South Belt East, IL, 62220",62220,"Belleville, IL",+1 618-235-6226,,https://www.mcdonalds.com/us/en-us/location/il/belleville/125-s-belt-east/2114.html,https://www.mcdonalds.com/us/en-us/contact-us.html
NOZ,shop:variety_store,"86 Rue Jean Moulin, Carvin, 62220",62220,"Belleville, IL",+33 3 21 40 96 91,,https://www.noz.fr/nos-arrivages/,https://www.noz.fr/contactez-nous/
O'Gout Raya,shop:supermarket,"723, Carvin, 62220",62220,"Belleville, IL",+33 3 21 74 55 88,aissa@ogoutraya.fr,,
St. Clair County Regional Office of Education,office:government,"1000 South Illinois Street, 62220",62220,"Belleville, IL",,,https://sccroe50.org/,https://sccroe50.org/contact-us/
The Edge,amenity:cinema,"701 South Belt West, Belleville, IL, 62220",62220,"Belleville, IL",,info@edge618.com,https://www.edge618.com/home,https://www.edge618.com/contact
Tmi Jaakko Mäkinen,shop:computer,"61 Kleimolantie, Pernaa, 62220",62220,"Belleville, IL",+358 40 823 2138,,https://www.jaakkomakinen.fi/,https://www.jaakkomakinen.fi/
Vintage Tea Room,amenity:cafe,"316 East Main Street, 62220",62220,"Belleville, IL",+1 618-825-9088,,https://www.vintagetearoom316.com/,
골드마켓,shop:supermarket,"16 장덕로5번길, 광주광역시, 62220",62220,"Belleville, IL",,,,
롯데리아,amenity:fast_food,"55 장덕로, 광주광역시, 62220",62220,"Belleville, IL",,,,
보광약국,amenity:pharmacy,"271 풍영로, 광주광역시, 62220",62220,"Belleville, IL",,,,
블루클럽,shop:hairdresser,"47 장덕로, 광주광역시, 62220",62220,"Belleville, IL",,,,
엘리트,shop:clothes,"6 장덕로39번길, 광주광역시, 62220",62220,"Belleville, IL",,,,
제이블랑,shop:clothes,"45 장덕로, 광주광역시, 62220",62220,"Belleville, IL",,,,
카카오마트,shop:supermarket,"285 풍영로, 광주광역시, 62220",62220,"Belleville, IL",,,,
Advantage Maytag,shop:repair,"1010 St Louis Road, Collinsville, IL, 62234",62234,"Collinsville, IL",,,,
Aldi,shop:supermarket,"1716 Vandalia Street, Collinsville, IL, 62234",62234,"Collinsville, IL",+1 855-955-2534,,https://stores.aldi.us/il/collinsville/1716-vandalia-street,https://www.aldi.us/store/aldi/pages/about-aldi
Arby's,amenity:fast_food,"3 Eastport Plaza Drive, Collinsville, IL, 62234",62234,"Collinsville, IL",+1 618-345-5540,,https://www.arbys.com/locations/us/il/collinsville/4-eastport-plaza-dr/store-5210/,https://www.arbys.com/locations/us/il/collinsville/4-eastport-plaza-dr/store-5210/
Camelot Bowl,leisure:bowling_alley,"801 Beltline Road, Collinsville, IL, 62234",62234,"Collinsville, IL",+1-618-344-8610,,https://camelotbowl.net/,https://camelotbowl.net/contact/
Collinsville BBQ,shop:bbq,"1966 Vandalia Street, Collinsville, IL, 62234",62234,"Collinsville, IL",+1-618-855-8855,,https://collinsvillebbq.com/shop/,https://collinsvillebbq.com/shop/
Collinsville Township,office:government,"305,307 East Main Street, Collinsville, IL, 62234",62234,"Collinsville, IL",,,,
Creekside Gardens,shop:garden_centre,"721 Johnson Hill Road, Collinsville, IL, 62234",62234,"Collinsville, IL",+1-618-344-0754,,https://www.creeksidegardensinc.com/,https://www.creeksidegardensinc.com/contact/
Cullop Jennings Florist,shop:florist,"517 West Clay Street, Collinsville, IL, 62234",62234,"Collinsville, IL",,,https://cullopjennings.net/,
Culver's,amenity:fast_food,"100 United Drive, Collinsville, IL, 62234",62234,"Collinsville, IL",+1 618-344-8780,,https://www.culvers.com/restaurants/collinsville,https://www.contactculvers.com/
CVS Pharmacy,shop:chemist,"1800 Vandalia Street, Collinsville, IL, 62234",62234,"Collinsville, IL",,,https://www.cvs.com/store-locator/collinsville-il-pharmacies/1800-vandalia-st-collinsville-il-62234/storeid=2510,
Dairy Freeze,amenity:ice_cream,"250 St Louis Road, Collinsville, IL, 62234",62234,"Collinsville, IL",,,,
Derrell's Barbershop,shop:hairdresser,"905 Vandalia Street, Collinsville, IL, 62234",62234,"Collinsville, IL",,,,
Dollar General,shop:variety_store,"1974 Vandalia Street, Collinsville, IL, 62234",62234,"Collinsville, IL",+1-618-693-9630,,https://www.dollargeneral.com/store-directory/il/collinsville/1083,
Dollar General,shop:variety_store,"108 St Louis Road, Collinsville, IL, 62234",62234,"Collinsville, IL",,,,
Dollar Tree,shop:variety_store,"623 Beltline Road, Collinsville, IL, 62234",62234,"Collinsville, IL",,,https://www.dollartree.com/locations/il/collinsville/5997/,
Dollar Tree,shop:variety_store,"1112 Collinsville Crossing Boulevard, Collinsville, IL, 62234",62234,"Collinsville, IL",,,https://www.dollartree.com/locations/il/collinsville/7951/,
Domino's,amenity:fast_food,"608 Vandalia Street, Collinsville, IL, 62234",62234,"Collinsville, IL",+1 618-345-8825,olocustomercare@dominos.com,https://pizza.dominos.com/illinois/collinsville/608-vandalia-street,https://www.dominos.com/en/about-pizza/
Elevate Smoke Shop,shop:e-cigarette,"1962 Vandalia Street, Collinsville, IL, 62234",62234,"Collinsville, IL",+1-618-223-1344,info@elevatesmokeshops.com,,
Farmer's Market,shop:grocery,"128 St Louis Road, Collinsville, IL, 62234",62234,"Collinsville, IL",,,,
Freddy's,amenity:fast_food,"301 North Bluff Road, Collinsville, IL, 62234",62234,"Collinsville, IL",,,https://www.freddys.com/,https://www.freddys.com/contact-us
Habitat for Humanity ReStore,shop:charity,"1950 Vandalia Street, Collinsville, IL, 62234",62234,"Collinsville, IL",+1-618-343-0301,staff@lchabitat.org,https://www.habitat.org/il/collinsville/lewis-clark-hfh,
Hairscapers Salon,shop:hairdresser,"265 St Louis Road, Collinsville, IL, 62234",62234,"Collinsville, IL",,,,
Hardee's,amenity:fast_food,"519 Beltline Road, Collinsville, IL, 62234",62234,"Collinsville, IL",,,https://locations.hardees.com/il/collinsville/519-belt-line-rd,https://www.hardees.com/contact-us
Heavenly Rhythm Dance Studio,leisure:dance,"1124 Troy Road, Troy, IL, 62234",62234,"Collinsville, IL",,heavenlyrhythm@hotmail.com,https://www.heavenlyrhythm.com/,https://heavenlyrhythm.com/contact-us/
Hotshot Liquor,amenity:ice_cream,"827 Vandalia Street, Collinsville, IL, 62234",62234,"Collinsville, IL",,,,
Illinois Supply & Provisions,shop:cannabis,"1014 Eastport Plaza Drive, Collinsville, IL, 62234",62234,"Collinsville, IL",,,https://illinoissandp.com,
Jimmy John's,amenity:fast_food,"701 North Bluff Road, Collinsville, IL, 62234",62234,"Collinsville, IL",+1 618-344-9117,,https://locations.jimmyjohns.com/il/collinsville/,https://www.jimmyjohns.com/contact-us/feedback
John H Hustava & Associates,office:attorney,"101 St Louis Road, Collinsville, IL, 62234",62234,"Collinsville, IL",,,,
Kassly-Meridith Funeral Home,shop:funeral_directors,"515 Vandalia Street, Collinsville, IL, 62234",62234,"Collinsville, IL",+1-618-344-5500,,https://meridithfuneralhome.com/,https://meridithfuneralhome.com/about/contact-us
KFC,amenity:fast_food,"1700 Vandalia Street, Collinsville, IL, 62234",62234,"Collinsville, IL",+1-618-344-6553,,https://locations.kfc.com/il/collinsville/1700-n-vandalia,https://www.kfc.com/contact
Kohl's,shop:department_store,"605 Beltline Road, Collinsville, IL, 62234",62234,"Collinsville, IL",+1 618-344-3576,,https://www.kohls.com/stores/il/collinsville-1349.shtml,https://www.kohls.com/faq/article/623
Kruta's Bakery,shop:bakery,"300 St Louis Road, Collinsville, IL, 62234",62234,"Collinsville, IL",+1-618-344-1115,,https://krutabakery.com/,https://krutabakery.com/contact/
Lafrank Monument Co,craft:stonemason,"700 Vandalia Street, Collinsville, IL, 62234",62234,"Collinsville, IL",,,,
Little Caesars,amenity:fast_food,"1042 Collinsville Crossing Boulevard, Collinsville, IL, 62234",62234,"Collinsville, IL",,,https://littlecaesars.com/en-us/store/8175/,https://littlecaesars.com/en-us/store/8175/
Marco's Pizza,amenity:fast_food,"108 St Louis Road, Collinsville, IL, 62234",62234,"Collinsville, IL",,,,
McDonald's,amenity:fast_food,"520 Ramada Boulevard, Collinsville, IL, 62234",62234,"Collinsville, IL",+1 618-345-4131,,https://www.mcdonalds.com/us/en-us/location/17911.html,https://www.mcdonalds.com/us/en-us/contact-us.html
McDonald's,amenity:fast_food,"503 Beltline Road, Collinsville, IL, 62234",62234,"Collinsville, IL",+1 618-345-7773,,https://www.mcdonalds.com/us/en-us/location/4338.html,https://www.mcdonalds.com/us/en-us/contact-us.html
Metro East Equipment,shop:garden_machinery,"1823 Vandalia Street, Collinsville, IL, 62234",62234,"Collinsville, IL",+1-618-365-6126,,https://www.metroeastequipmentcompany.com/,
Miners Theatre,amenity:theatre,"200,204 West Main Street, Collinsville, IL, 62234",62234,"Collinsville, IL",,,,
MOW Printing Inc.,shop:copyshop,"526 Vandalia Street, Collinsville, IL, 62234",62234,"Collinsville, IL",+1-618-345-5525,info@mowprinting.com,https://www.mowprinting.com/,https://www.mowprinting.com/contact.html
Northgate Animal Hospital,amenity:veterinary,"1497 Vandalia Street, Collinsville, IL, 62234",62234,"Collinsville, IL",+1-618-344-0083,privacy@nva.com,https://www.northgatesmallanimalhospital.com/,https://www.northgatesmallanimalhospital.com/contact-us
Osborn Cleaners,shop:laundry,"806 West Main Street, Collinsville, IL, 62234",62234,"Collinsville, IL",,,,
Panera Bread,amenity:fast_food,"525 North Bluff Road, Collinsville, IL, 62234",62234,"Collinsville, IL",+1-618-344-2193,,https://www.panerabread.com/en-us/cafe/locations/il/collinsville/525-n-bluff-road,https://www.panerabread.com/en-us/company/about-panera.html
Pawn King,shop:pawnbroker,"2221 Vandalia Street, Collinsville, IL, 62234",62234,"Collinsville, IL",+1-618-345-2377,,,
Pizza Hut Delivery,amenity:fast_food,"608 North Bluff Road, Collinsville, IL, 62234",62234,"Collinsville, IL",+1 618-345-9041,,https://locations.pizzahut.com/il/collinsville/608-n-bluff-rd,https://www.pizzahut.com/contact-us
